116.326447,40.052908,2014-04-07 08:28:48
116.326445,40.052908,2014-04-07 08:29:03
116.326445,40.05292,2014-04-07 08:29:18
116.326447,40.052948,2014-04-07 08:29:33
116.326427,40.052907,2014-04-07 08:29:48
116.326422,40.052883,2014-04-07 08:30:03
116.326422,40.052883,2014-04-07 08:30:18
116.326422,40.052883,2014-04-07 08:30:33
116.326423,40.052885,2014-04-07 08:30:48
116.326425,40.05289,2014-04-07 08:31:03
116.326425,40.052892,2014-04-07 08:31:18
116.326425,40.052892,2014-04-07 08:31:33
116.326425,40.052892,2014-04-07 08:31:48
116.326427,40.052892,2014-04-07 08:32:03
116.326425,40.052892,2014-04-07 08:32:18
116.326427,40.052892,2014-04-07 08:32:33
116.326427,40.052892,2014-04-07 08:32:48
116.326427,40.052892,2014-04-07 08:33:03
116.326425,40.052892,2014-04-07 08:33:18
116.326425,40.052893,2014-04-07 08:33:33
116.326425,40.052893,2014-04-07 08:33:48
116.326425,40.052892,2014-04-07 08:34:03
116.326423,40.052892,2014-04-07 08:34:18
116.326422,40.052893,2014-04-07 08:34:33
116.326422,40.052893,2014-04-07 08:34:48
116.326422,40.052893,2014-04-07 08:35:03
116.32642,40.052895,2014-04-07 08:35:18
116.326418,40.052895,2014-04-07 08:35:33
116.326417,40.052897,2014-04-07 08:35:48
116.326415,40.052897,2014-04-07 08:36:03
116.326413,40.052898,2014-04-07 08:36:18
116.326413,40.0529,2014-04-07 08:36:33
116.326412,40.052902,2014-04-07 08:36:48
116.326412,40.052902,2014-04-07 08:37:03
116.32641,40.052903,2014-04-07 08:37:18
116.326408,40.052903,2014-04-07 08:37:33
116.326408,40.052903,2014-04-07 08:37:48
116.326408,40.052903,2014-04-07 08:38:03
116.326408,40.052903,2014-04-07 08:38:18
116.326407,40.052905,2014-04-07 08:38:33
116.326407,40.052905,2014-04-07 08:38:48
116.326407,40.052907,2014-04-07 08:39:03
116.326405,40.052907,2014-04-07 08:39:18
116.326402,40.052908,2014-04-07 08:39:33
116.3264,40.052908,2014-04-07 08:39:48
116.326398,40.052908,2014-04-07 08:40:03
116.326397,40.052908,2014-04-07 08:40:18
116.326393,40.05291,2014-04-07 08:40:33
116.326392,40.05291,2014-04-07 08:40:48
116.326392,40.05291,2014-04-07 08:41:03
116.32639,40.052908,2014-04-07 08:41:18
116.32639,40.052908,2014-04-07 08:41:33
116.32639,40.052908,2014-04-07 08:41:48
116.326392,40.052908,2014-04-07 08:42:03
116.32639,40.052908,2014-04-07 08:42:18
116.326388,40.05291,2014-04-07 08:42:33
116.326388,40.05291,2014-04-07 08:42:48
116.326388,40.052908,2014-04-07 08:43:03
116.32639,40.052908,2014-04-07 08:43:18
116.326388,40.052907,2014-04-07 08:43:33
116.326388,40.052907,2014-04-07 08:43:48
116.326387,40.052905,2014-04-07 08:44:03
116.326385,40.052905,2014-04-07 08:44:18
116.326383,40.052905,2014-04-07 08:44:33
116.32628,40.052895,2014-04-07 08:44:48
116.326118,40.053093,2014-04-07 08:45:03
116.325808,40.053418,2014-04-07 08:45:18
116.325405,40.053382,2014-04-07 08:45:33
116.325118,40.053257,2014-04-07 08:45:48
116.324728,40.053018,2014-04-07 08:46:03
116.324972,40.052607,2014-04-07 08:46:18
116.32496,40.052652,2014-04-07 08:46:33
116.324937,40.052712,2014-04-07 08:46:48
116.325002,40.052635,2014-04-07 08:47:03
116.325032,40.05236,2014-04-07 08:47:18
116.324827,40.05226,2014-04-07 08:47:33
116.324523,40.052172,2014-04-07 08:47:48
116.324345,40.052265,2014-04-07 08:48:03
116.323868,40.052775,2014-04-07 08:48:18
116.323572,40.053152,2014-04-07 08:48:33
116.323388,40.053253,2014-04-07 08:48:48
116.323235,40.052865,2014-04-07 08:49:03
116.323735,40.051845,2014-04-07 08:49:18
116.324133,40.051127,2014-04-07 08:49:33
116.324297,40.050943,2014-04-07 08:49:48
116.324498,40.050732,2014-04-07 08:50:03
116.325175,40.049885,2014-04-07 08:50:18
116.326092,40.048707,2014-04-07 08:50:33
116.327098,40.047388,2014-04-07 08:50:48
116.32806,40.046142,2014-04-07 08:51:03
116.329068,40.044807,2014-04-07 08:51:18
116.330065,40.04353,2014-04-07 08:51:33
116.330727,40.04264,2014-04-07 08:51:48
116.331473,40.041623,2014-04-07 08:52:03
116.331668,40.041303,2014-04-07 08:52:18
116.332132,40.04079,2014-04-07 08:52:33
116.333057,40.039557,2014-04-07 08:52:48
116.33403,40.038425,2014-04-07 08:53:03
116.334435,40.038043,2014-04-07 08:53:18
116.334437,40.038043,2014-04-07 08:53:33
116.334435,40.038043,2014-04-07 08:53:48
116.334433,40.038045,2014-04-07 08:54:03
116.334432,40.038045,2014-04-07 08:54:18
116.334432,40.038045,2014-04-07 08:54:33
116.334742,40.037648,2014-04-07 08:54:48
116.335385,40.036818,2014-04-07 08:55:03
116.335652,40.036445,2014-04-07 08:55:18
116.335698,40.036367,2014-04-07 08:55:33
116.335797,40.036292,2014-04-07 08:55:48
116.336457,40.035543,2014-04-07 08:56:03
116.337593,40.033792,2014-04-07 08:56:23
116.340513,40.03033,2014-04-07 08:57:14
116.340558,40.030287,2014-04-07 08:57:29
116.340555,40.03029,2014-04-07 08:57:44
116.340588,40.03025,2014-04-07 08:57:59
116.341073,40.029668,2014-04-07 08:58:14
116.34162,40.028948,2014-04-07 08:58:29
116.341718,40.028782,2014-04-07 08:58:44
116.341732,40.028763,2014-04-07 08:58:59
116.342063,40.028387,2014-04-07 08:59:14
116.342663,40.027562,2014-04-07 08:59:29
116.343575,40.026428,2014-04-07 08:59:44
116.344508,40.02517,2014-04-07 08:59:59
116.345303,40.023835,2014-04-07 09:00:14
116.344817,40.022505,2014-04-07 09:00:29
116.344817,40.021425,2014-04-07 09:00:44
116.34618,40.020762,2014-04-07 09:00:59
116.347597,40.020013,2014-04-07 09:01:14
116.348092,40.01974,2014-04-07 09:01:29
116.34887,40.01931,2014-04-07 09:01:44
116.349793,40.018295,2014-04-07 09:01:59
116.350587,40.017308,2014-04-07 09:02:14
116.351133,40.01652,2014-04-07 09:02:29
116.351257,40.016355,2014-04-07 09:02:44
116.351747,40.015777,2014-04-07 09:02:59
116.35252,40.014755,2014-04-07 09:03:14
116.353468,40.013548,2014-04-07 09:03:29
116.354243,40.01219,2014-04-07 09:03:44
116.355048,40.01086,2014-04-07 09:03:59
116.356067,40.009912,2014-04-07 09:04:14
116.356178,40.008868,2014-04-07 09:04:29
116.355948,40.00808,2014-04-07 09:04:44
116.356942,40.007493,2014-04-07 09:04:59
116.357797,40.007302,2014-04-07 09:05:14
116.35779,40.007302,2014-04-07 09:05:29
116.358097,40.007172,2014-04-07 09:05:44
116.358407,40.006828,2014-04-07 09:05:59
116.358473,40.006767,2014-04-07 09:06:14
116.35903,40.006137,2014-04-07 09:06:29
116.359858,40.005088,2014-04-07 09:06:44
116.36044,40.00422,2014-04-07 09:06:59
116.36046,40.004203,2014-04-07 09:07:14
116.360913,40.003622,2014-04-07 09:07:29
116.361772,40.00249,2014-04-07 09:07:44
