116.095327,39.948018,2014-04-07 08:22:48
116.095302,39.948,2014-04-07 08:23:03
116.095478,39.948067,2014-04-07 08:23:18
116.095652,39.948042,2014-04-07 08:23:33
116.095718,39.947988,2014-04-07 08:23:48
116.095737,39.947957,2014-04-07 08:24:03
116.095745,39.947948,2014-04-07 08:24:18
116.09575,39.94794,2014-04-07 08:24:33
116.095755,39.947933,2014-04-07 08:24:48
116.095753,39.947925,2014-04-07 08:25:03
116.095753,39.947923,2014-04-07 08:25:18
116.095755,39.947923,2014-04-07 08:25:33
116.095758,39.947925,2014-04-07 08:25:48
116.095762,39.947928,2014-04-07 08:26:03
116.095763,39.94793,2014-04-07 08:26:18
116.095763,39.947935,2014-04-07 08:26:33
116.09576,39.947942,2014-04-07 08:26:48
116.09576,39.947933,2014-04-07 08:27:03
116.095763,39.94792,2014-04-07 08:27:18
116.09576,39.947918,2014-04-07 08:27:33
116.095752,39.947928,2014-04-07 08:27:48
116.09575,39.947915,2014-04-07 08:28:03
116.095755,39.947907,2014-04-07 08:28:18
116.095755,39.947903,2014-04-07 08:28:33
116.095755,39.947898,2014-04-07 08:28:48
116.09577,39.9479,2014-04-07 08:29:03
116.095778,39.947903,2014-04-07 08:29:18
116.095783,39.947912,2014-04-07 08:29:33
116.095788,39.94792,2014-04-07 08:29:48
116.095793,39.947923,2014-04-07 08:30:03
116.0958,39.947927,2014-04-07 08:30:18
116.095807,39.94793,2014-04-07 08:30:33
116.095812,39.947937,2014-04-07 08:30:48
116.095813,39.94794,2014-04-07 08:31:03
116.095815,39.94795,2014-04-07 08:31:18
116.095812,39.947957,2014-04-07 08:31:33
116.095807,39.947953,2014-04-07 08:31:48
116.095805,39.947953,2014-04-07 08:32:03
116.095807,39.947955,2014-04-07 08:32:18
116.095805,39.94796,2014-04-07 08:32:33
116.095802,39.947962,2014-04-07 08:32:48
116.095798,39.947963,2014-04-07 08:33:03
116.095793,39.947968,2014-04-07 08:33:18
116.09579,39.947972,2014-04-07 08:33:33
116.095793,39.947973,2014-04-07 08:33:48
116.095797,39.947973,2014-04-07 08:34:03
116.095798,39.94797,2014-04-07 08:34:18
116.095798,39.947962,2014-04-07 08:34:33
116.0958,39.947938,2014-04-07 08:34:48
116.095808,39.94792,2014-04-07 08:35:03
116.095817,39.947907,2014-04-07 08:35:18
116.095817,39.947902,2014-04-07 08:35:33
116.095817,39.947897,2014-04-07 08:35:48
116.095808,39.947895,2014-04-07 08:36:03
116.095795,39.947893,2014-04-07 08:36:18
116.09578,39.947893,2014-04-07 08:36:33
116.09576,39.947897,2014-04-07 08:36:48
116.095762,39.947895,2014-04-07 08:37:03
116.095768,39.947895,2014-04-07 08:37:18
116.09578,39.947893,2014-04-07 08:37:33
116.095788,39.947895,2014-04-07 08:37:48
116.095793,39.947898,2014-04-07 08:38:03
116.095798,39.947902,2014-04-07 08:38:18
116.09582,39.947868,2014-04-07 08:38:33
116.095888,39.947795,2014-04-07 08:38:48
116.095978,39.947738,2014-04-07 08:39:03
116.096053,39.947655,2014-04-07 08:39:18
116.096095,39.947522,2014-04-07 08:39:33
116.096195,39.947463,2014-04-07 08:39:48
116.096302,39.947465,2014-04-07 08:40:03
116.096317,39.947478,2014-04-07 08:40:18
116.09632,39.947483,2014-04-07 08:40:33
116.096333,39.947472,2014-04-07 08:40:48
116.096343,39.947467,2014-04-07 08:41:03
116.096318,39.94744,2014-04-07 08:41:18
116.096292,39.947415,2014-04-07 08:41:33
116.096278,39.947405,2014-04-07 08:41:48
116.096272,39.9474,2014-04-07 08:42:03
116.09628,39.947403,2014-04-07 08:42:18
116.096273,39.947402,2014-04-07 08:42:33
116.096282,39.947413,2014-04-07 08:42:48
116.096302,39.947455,2014-04-07 08:43:03
116.096303,39.947465,2014-04-07 08:43:18
116.09629,39.947492,2014-04-07 08:43:33
116.096338,39.947407,2014-04-07 08:43:48
116.096455,39.947173,2014-04-07 08:44:03
116.09703,39.947187,2014-04-07 08:44:18
116.097407,39.947272,2014-04-07 08:44:33
116.097887,39.947382,2014-04-07 08:44:48
116.098907,39.947518,2014-04-07 08:45:03
116.09927,39.94755,2014-04-07 08:45:18
116.099295,39.94785,2014-04-07 08:45:33
116.098588,39.948665,2014-04-07 08:45:48
116.098107,39.949707,2014-04-07 08:46:03
116.097438,39.950797,2014-04-07 08:46:18
116.096628,39.951857,2014-04-07 08:46:33
116.095907,39.952867,2014-04-07 08:46:48
116.095592,39.953343,2014-04-07 08:47:03
116.095453,39.953557,2014-04-07 08:47:18
116.094792,39.954497,2014-04-07 08:47:33
116.094067,39.955447,2014-04-07 08:47:48
116.09334,39.955575,2014-04-07 08:48:03
116.093393,39.95559,2014-04-07 08:48:18
116.093342,39.955585,2014-04-07 08:48:33
116.093337,39.955607,2014-04-07 08:48:48
116.093205,39.955572,2014-04-07 08:49:03
116.092822,39.954853,2014-04-07 08:49:18
116.09267,39.953795,2014-04-07 08:49:33
116.092563,39.952615,2014-04-07 08:49:48
116.09238,39.951512,2014-04-07 08:50:03
116.092342,39.951027,2014-04-07 08:50:18
116.092382,39.950977,2014-04-07 08:50:33
116.092347,39.950033,2014-04-07 08:50:48
116.092603,39.948968,2014-04-07 08:51:03
116.092905,39.948088,2014-04-07 08:51:18
116.09329,39.94697,2014-04-07 08:51:33
116.093605,39.945767,2014-04-07 08:51:48
116.093587,39.944512,2014-04-07 08:52:03
116.09363,39.944247,2014-04-07 08:52:18
116.093657,39.944187,2014-04-07 08:52:33
116.09357,39.943477,2014-04-07 08:52:48
116.093515,39.942775,2014-04-07 08:53:03
116.093502,39.942748,2014-04-07 08:53:18
116.093472,39.942742,2014-04-07 08:53:33
116.093473,39.94274,2014-04-07 08:53:48
116.093482,39.942465,2014-04-07 08:54:03
116.093722,39.941353,2014-04-07 08:54:18
116.094142,39.940135,2014-04-07 08:54:33
116.094648,39.93931,2014-04-07 08:54:48
116.095253,39.938325,2014-04-07 08:55:03
116.09585,39.937407,2014-04-07 08:55:18
116.095955,39.93729,2014-04-07 08:55:33
116.096068,39.937238,2014-04-07 08:55:48
116.096342,39.936965,2014-04-07 08:56:03
116.096755,39.936695,2014-04-07 08:56:18
116.097782,39.936073,2014-04-07 08:56:33
116.098885,39.935242,2014-04-07 08:56:48
116.099273,39.934308,2014-04-07 08:57:03
116.099355,39.934257,2014-04-07 08:57:18
116.099362,39.93427,2014-04-07 08:57:33
116.09942,39.93397,2014-04-07 08:57:48
116.099443,39.933953,2014-04-07 08:58:03
116.099762,39.933868,2014-04-07 08:58:18
116.10093,39.934078,2014-04-07 08:58:33
116.102173,39.934285,2014-04-07 08:58:48
116.102395,39.934257,2014-04-07 08:59:03
116.102585,39.93427,2014-04-07 08:59:18
116.10272,39.934307,2014-04-07 08:59:33
116.103975,39.934505,2014-04-07 08:59:48
116.105228,39.934593,2014-04-07 09:00:03
116.105273,39.934597,2014-04-07 09:00:18
116.10527,39.934627,2014-04-07 09:00:33
116.105285,39.934667,2014-04-07 09:00:48
116.10528,39.934678,2014-04-07 09:01:03
116.105275,39.934675,2014-04-07 09:01:18
116.105283,39.934705,2014-04-07 09:01:33
116.105357,39.934683,2014-04-07 09:01:48
116.105403,39.934637,2014-04-07 09:02:03
116.106453,39.934718,2014-04-07 09:02:18
116.107833,39.934938,2014-04-07 09:02:33
116.108317,39.935007,2014-04-07 09:02:48
116.10853,39.935033,2014-04-07 09:03:03
116.109755,39.935222,2014-04-07 09:03:18
116.111268,39.935453,2014-04-07 09:03:33
116.11279,39.93577,2014-04-07 09:03:48
116.114227,39.936143,2014-04-07 09:04:03
116.115763,39.936655,2014-04-07 09:04:18
116.117383,39.93708,2014-04-07 09:04:33
116.118958,39.937507,2014-04-07 09:04:48
116.120442,39.937863,2014-04-07 09:05:03
116.12125,39.937762,2014-04-07 09:05:18
116.122518,39.937213,2014-04-07 09:05:33
116.122807,39.937152,2014-04-07 09:05:48
116.124085,39.936748,2014-04-07 09:06:03
116.125602,39.936225,2014-04-07 09:06:18
116.126087,39.935172,2014-04-07 09:06:33
116.126057,39.933895,2014-04-07 09:06:48
116.126392,39.932443,2014-04-07 09:07:03
116.126787,39.931455,2014-04-07 09:07:18
116.126888,39.931195,2014-04-07 09:07:33
116.127173,39.930578,2014-04-07 09:07:48
116.128023,39.929482,2014-04-07 09:08:03
116.12909,39.928585,2014-04-07 09:08:18
116.130382,39.927827,2014-04-07 09:08:33
116.132152,39.927057,2014-04-07 09:08:48
116.134032,39.92676,2014-04-07 09:09:03
116.135288,39.92642,2014-04-07 09:09:18
116.135392,39.926477,2014-04-07 09:09:33
116.135572,39.92629,2014-04-07 09:09:48
116.136328,39.92584,2014-04-07 09:10:03
116.13748,39.924783,2014-04-07 09:10:18
116.138792,39.923893,2014-04-07 09:10:33
116.13915,39.923875,2014-04-07 09:10:48
116.139465,39.923682,2014-04-07 09:11:03
116.14055,39.923517,2014-04-07 09:11:18
116.142102,39.922905,2014-04-07 09:11:33
116.143672,39.922543,2014-04-07 09:11:48
116.145127,39.922335,2014-04-07 09:12:03
116.147975,39.922537,2014-04-07 09:12:18
116.14947,39.922508,2014-04-07 09:12:33
116.149963,39.922485,2014-04-07 09:12:48
116.15138,39.922293,2014-04-07 09:13:03
116.153348,39.9225,2014-04-07 09:13:18
116.154125,39.9229,2014-04-07 09:13:33
116.154163,39.923027,2014-04-07 09:13:52
116.154163,39.923007,2014-04-07 09:14:07
116.154152,39.922992,2014-04-07 09:14:22
116.154153,39.923,2014-04-07 09:14:37
116.154202,39.922937,2014-04-07 09:14:52
116.15426,39.922883,2014-04-07 09:15:07
